feature	metadata	value	coef	stderr	pval	qval	base.model	tweedie.index	N	N.not.zero	percent.zero
mipA	ResistanceType	No	0.100707437015264	0.036250596525813	0.0499159021085736	0.302522751164378	CPLM	1.01	6	6	0
ryhA	ResistanceType	No	0.15680983541846	0.0543776836156315	0.0448451671804535	0.302522751164378	CPLM	1.01	6	6	0
ryjA	ResistanceType	No	-0.116374298947512	0.0396234454497219	0.0425157621516636	0.302522751164378	CPLM	1.99	6	6	0
ybiI	ResistanceType	No	-0.090399007894691	0.033337102504779	0.0534452609379816	0.302522751164378	CPLM	1.99	6	6	0
ydiZ	ResistanceType	No	-0.0753032762556869	0.0266126898781943	0.0473642483719511	0.302522751164378	CPLM	1.99	6	6	0
yfcG	ResistanceType	No	-0.102152501409434	0.0370901367462412	0.0511548834750201	0.302522751164378	CPLM	1.99	6	6	0
ygaM	ResistanceType	No	-0.077557623316239	0.0283883124465968	0.0523335354628103	0.302522751164378	CPLM	1.99	6	6	0
yghX	ResistanceType	No	-0.158223536490992	0.0558151155001986	0.0471161751350919	0.302522751164378	CPLM	1.99	6	6	0
yhhA	ResistanceType	No	-0.137178096690469	0.046427164861239	0.0417739670573355	0.302522751164378	CPLM	1.99	6	6	0
yhjE	ResistanceType	No	0.21096057604297	0.0716795371333774	0.0422581699777912	0.302522751164378	CPLM	1.01	6	6	0
yhjG	ResistanceType	No	-0.149134554054723	0.0540814747730769	0.0509755099125418	0.302522751164378	CPLM	1.99	6	6	0
yjbJ	ResistanceType	No	-0.301541211933774	0.103993304468858	0.0441347009606238	0.302522751164378	CPLM	1.99	6	6	0
yjdI	ResistanceType	No	-0.145473867824551	0.0531104192282359	0.0519545167950214	0.302522751164378	CPLM	1.99	6	6	0
yjdJ	ResistanceType	No	-0.145468822793551	0.0527641395033345	0.0510083037178832	0.302522751164378	CPLM	1.99	6	6	0
yjfO	ResistanceType	No	-0.0838550528028001	0.0305663465620633	0.0517253934350343	0.302522751164378	CPLM	1.99	6	6	0
yliA	ResistanceType	No	0.117702423576018	0.0415281983924656	0.047140164140978	0.302522751164378	CPLM	1.01	6	6	0
yliF	ResistanceType	No	0.233348133370991	0.0850435661081678	0.0516994616183101	0.302522751164378	CPLM	1.01	6	6	0
ynhG	ResistanceType	No	-0.0747464358502414	0.026330127022796	0.0469237765345723	0.302522751164378	CPLM	1.99	6	6	0
yohC	ResistanceType	No	-0.197679627913306	0.0690326774897392	0.0457645161360914	0.302522751164378	CPLM	1.99	6	6	0
ytfJ	ResistanceType	No	-0.104588305283399	0.0352249952479765	0.0411789589399574	0.302522751164378	CPLM	1.99	6	6	0
yjbR	ResistanceType	No	-0.110259993198638	0.0409979432738713	0.0546919261130041	0.306648748120775	CPLM	1.99	6	6	0
artJ	ResistanceType	No	0.11350961721366	0.0424401390453567	0.0555405826513019	0.306927328692791	CPLM	1.01	6	6	0
ilvC	ResistanceType	No	0.141922812121137	0.0532707308836978	0.0561452430535593	0.306927328692791	CPLM	1.01	6	6	0
yohF	ResistanceType	No	-0.136958528859239	0.051355078801711	0.0559867694618854	0.306927328692791	CPLM	1.99	6	6	0
btuB	ResistanceType	No	0.149819198463236	0.0564265326062011	0.0566781080455005	0.307279660147507	CPLM	1.01	6	6	0
alaX	ResistanceType	No	0.0918981327010349	0.035240303685857	0.0595602482770762	0.31060595018111	CPLM	1.01	6	6	0
codB	ResistanceType	No	0.171552962349808	0.0653849801953744	0.0585693962214952	0.31060595018111	CPLM	1.01	6	6	0
cspG	ResistanceType	No	-0.108273251435971	0.0413872980178199	0.0590406120133074	0.31060595018111	CPLM	1.99	6	6	0
pdxK	ResistanceType	No	0.141447549295158	0.0542739076222774	0.0596590696994204	0.31060595018111	CPLM	1.01	6	6	0
yliE	ResistanceType	No	0.173334181689071	0.0661141531773595	0.0586920949327828	0.31060595018111	CPLM	1.01	6	6	0
argA	ResistanceType	No	0.150318855111431	0.060068397802754	0.0665911743812245	0.316549350681763	CPLM	1.01	6	6	0
argB	ResistanceType	No	0.113110642244896	0.0446800249113144	0.064556708653043	0.316549350681763	CPLM	1.01	6	6	0
ftn	ResistanceType	No	0.130228862477303	0.0518094616915659	0.065803355238289	0.316549350681763	CPLM	1.01	6	6	0
gcvH	ResistanceType	No	0.126465038125479	0.0501216928952765	0.0651371699115143	0.316549350681763	CPLM	1.01	6	6	0
lysP	ResistanceType	No	0.09247486959953	0.0366933992344446	0.0653425341198755	0.316549350681763	CPLM	1.01	6	6	0
ycdW	ResistanceType	No	0.105403743753737	0.0416449312938321	0.0645952097303173	0.316549350681763	CPLM	1.01	6	6	0
yhcH	ResistanceType	No	-0.0804945903882809	0.0315548745409147	0.063242345076363	0.316549350681763	CPLM	1.99	6	6	0
yhfG	ResistanceType	No	-0.113874206664244	0.0442992892378997	0.0619417652399231	0.316549350681763	CPLM	1.99	6	6	0
yihM	ResistanceType	No	0.135117101816495	0.0530199975197567	0.0634117528562348	0.316549350681763	CPLM	1.01	6	6	0
yjcB	ResistanceType	No	-0.153489974503963	0.0606220045614944	0.0645328345905654	0.316549350681763	CPLM	1.99	6	6	0
yncG	ResistanceType	No	-0.12558908206925	0.0500624534609628	0.0661527290392737	0.316549350681763	CPLM	1.99	6	6	0
ytfK	ResistanceType	No	-0.168861912434476	0.0658554463075238	0.0623648335043582	0.316549350681763	CPLM	1.99	6	6	0
lysA	ResistanceType	No	0.107166695277074	0.0429596309409169	0.0671537820702829	0.31692720171299	CPLM	1.01	6	6	0
yjgR	ResistanceType	No	-0.0678571722515208	0.0273291476002699	0.0679951186608002	0.31860569886775	CPLM	1.99	6	6	0
stpA	ResistanceType	No	0.183583572950297	0.0742688374371823	0.0688078502064851	0.320127303088328	CPLM	1.01	6	6	0
yddG	ResistanceType	No	0.115866630161331	0.0470098195891384	0.0693378799124692	0.320321473398449	CPLM	1.01	6	6	0
bacA	ResistanceType	No	0.118965272122725	0.0487303093015326	0.0711087333533326	0.321070756925779	CPLM	1.01	6	6	0
csgA	ResistanceType	No	0.154422002286765	0.0649437406939168	0.0761729182133023	0.321070756925779	CPLM	1.01	6	6	0
dkgA	ResistanceType	No	-0.0704784795270868	0.0293137740904581	0.0740121784604129	0.321070756925779	CPLM	1.99	6	6	0
fbaB	ResistanceType	No	-0.0665546660475442	0.0275883653438272	0.0733624691408346	0.321070756925779	CPLM	1.99	6	6	0
gadW	ResistanceType	No	-0.0702156126597538	0.0293389527149591	0.0749025031612523	0.321070756925779	CPLM	1.99	6	6	0
nlpE	ResistanceType	No	-0.0710742889325691	0.0298868080750792	0.0761451915849053	0.321070756925779	CPLM	1.99	6	6	0
pntA	ResistanceType	No	0.156372572742227	0.0643867004158645	0.0720862171850183	0.321070756925779	CPLM	1.01	6	6	0
pntB	ResistanceType	No	0.142200309372132	0.0589798964850606	0.0734754816757811	0.321070756925779	CPLM	1.01	6	6	0
potD	ResistanceType	No	0.0863433074112094	0.0358881697230241	0.0738823223107579	0.321070756925779	CPLM	1.01	6	6	0
rhtB	ResistanceType	No	0.121028595477032	0.0499824589572045	0.0726513014867089	0.321070756925779	CPLM	1.01	6	6	0
sodC	ResistanceType	No	-0.145849844170753	0.0595777992005214	0.070592835273154	0.321070756925779	CPLM	1.99	6	6	0
treF	ResistanceType	No	-0.110894392239718	0.0466801695888713	0.0763521921957645	0.321070756925779	CPLM	1.99	6	6	0
yjfN	ResistanceType	No	-0.201165219480965	0.0842207038548499	0.0752864028260914	0.321070756925779	CPLM	1.99	6	6	0
ypfG	ResistanceType	No	-0.175952088759291	0.0732399509606935	0.074162587473889	0.321070756925779	CPLM	1.99	6	6	0
mraZ	ResistanceType	No	-0.033444665515263	0.0141376226745105	0.0771859326509667	0.32250937464353	CPLM	1.99	6	6	0
yjgH	ResistanceType	No	-0.118345691419001	0.0504890088479873	0.0790328073054331	0.328136212609899	CPLM	1.99	6	6	0
argC	ResistanceType	No	0.131898256561081	0.057186848571068	0.0823534544197683	0.335551963350112	CPLM	1.01	6	6	0
cdh	ResistanceType	No	0.113153890581568	0.0490331082237663	0.0822395035199624	0.335551963350112	CPLM	1.01	6	6	0
yghY	ResistanceType	No	-0.150929823743893	0.0651562822204689	0.0814553423793001	0.335551963350112	CPLM	1.99	6	6	0
yhhJ	ResistanceType	No	0.18833838645298	0.0835095203246079	0.0871331197784348	0.352835349226254	CPLM	1.01	6	6	0
ybiC	ResistanceType	No	0.120173953327095	0.053674761753048	0.0887273240150457	0.357086653704724	CPLM	1.01	6	6	0
iaaA	ResistanceType	No	0.0932447371017002	0.0419492606750941	0.0903308116676919	0.359133408812157	CPLM	1.01	6	6	0
