feature	metadata	value	coef	stderr	pval	qval	base.model	tweedie.index	N	N.not.zero	percent.zero
uhpA	ResistanceType	No	-0.0768172496558835	0.0249197039588681	0.0368386452693427	0.384759183924246	CPLM	1.99	6	6	0
apt	ResistanceType	No	0.0902663842498732	0.0303404630600018	0.0409363127025089	0.42087646497267	CPLM	1.01	6	6	0
argI	ResistanceType	No	0.196727439874888	0.066900289988232	0.0423635264252273	0.422351521027266	CPLM	1.01	6	6	0
yiaB	ResistanceType	No	0.425269151289519	0.144363261604362	0.0421439511002097	0.422351521027266	CPLM	1.01	6	6	0
yegH	ResistanceType	No	0.0969371640418949	0.0337544466782487	0.0453846756757881	0.439163479333361	CPLM	1.01	6	6	0
zwf	ResistanceType	No	0.0721691830327963	0.0250459152790499	0.0449463649069641	0.439163479333361	CPLM	1.01	6	6	0
edd	ResistanceType	No	0.122372392648637	0.0433750809387463	0.0477669316596756	0.455516536696616	CPLM	1.01	6	6	0
ptsG	ResistanceType	No	0.054821151733741	0.0196678625856351	0.0494458444924874	0.459318779505598	CPLM	1.01	6	6	0
yeeV	ResistanceType	No	0.101941103948244	0.036602907498496	0.0495617528037955	0.459318779505598	CPLM	1.01	6	6	0
livF	ResistanceType	No	0.0877496020351782	0.0326947665714897	0.0550050604968618	0.476228023775461	CPLM	1.01	6	6	0
pck	ResistanceType	No	-0.117155093760914	0.0431846269831906	0.0533776011152623	0.476228023775461	CPLM	1.99	6	6	0
tgt	ResistanceType	No	0.0657267783804095	0.0243256654483232	0.0539850700569236	0.476228023775461	CPLM	1.01	6	6	0
ubiD	ResistanceType	No	-0.0606494396704535	0.0225438184541138	0.0546415395507463	0.476228023775461	CPLM	1.99	6	6	0
yodD	ResistanceType	No	-0.122652714325166	0.0451571563523248	0.0531990896666141	0.476228023775461	CPLM	1.99	6	6	0
ydhZ	ResistanceType	No	-0.0973416835230133	0.0365671590497431	0.0562730741451636	0.480878997240489	CPLM	1.99	6	6	0
gntT	ResistanceType	No	0.124087465010108	0.0473845917904825	0.0588777622843434	0.496686763885871	CPLM	1.01	6	6	0
rffH	ResistanceType	No	-0.0969142079509312	0.037632882997256	0.0616356212404182	0.513370111091079	CPLM	1.99	6	6	0
fre	ResistanceType	No	-0.0603558642844272	0.0235715154969802	0.0626021142838132	0.514902389984364	CPLM	1.99	6	6	0
aceK	ResistanceType	No	-0.0814157395094527	0.0333073961369982	0.0708734588739284	0.52398579706792	CPLM	1.99	6	6	0
artJ	ResistanceType	No	0.0624401250526942	0.0255439403177126	0.0708699411936341	0.52398579706792	CPLM	1.01	6	6	0
dkgB	ResistanceType	No	0.157302569160292	0.0637256798818857	0.0690628480670794	0.52398579706792	CPLM	1.01	6	6	0
ivy	ResistanceType	No	0.0984239844019432	0.0401315390583414	0.0702533457610592	0.52398579706792	CPLM	1.01	6	6	0
lamB	ResistanceType	No	-0.129400657068982	0.0528336346023644	0.0705052446596273	0.52398579706792	CPLM	1.99	6	6	0
malK	ResistanceType	No	-0.0738634333362937	0.0302113862561177	0.0708342873310649	0.52398579706792	CPLM	1.99	6	6	0
mdaB	ResistanceType	No	0.0822008486587704	0.0325580390876507	0.0650270956452313	0.52398579706792	CPLM	1.01	6	6	0
yihM	ResistanceType	No	0.112010725409787	0.0455573135681078	0.0697906298128643	0.52398579706792	CPLM	1.01	6	6	0
yjbG	ResistanceType	No	0.428816889628782	0.171506342115159	0.0667453170060998	0.52398579706792	CPLM	1.01	6	6	0
asr	ResistanceType	No	0.153898315839123	0.0662163700492639	0.0807661934753549	0.538426779921953	CPLM	1.01	6	6	0
galP	ResistanceType	No	0.157461096074972	0.0665930298473459	0.0772803669992722	0.538426779921953	CPLM	1.01	6	6	0
malT	ResistanceType	No	-0.0794289086892662	0.034408835608745	0.0821777888809582	0.538426779921953	CPLM	1.99	6	6	0
pyrB	ResistanceType	No	0.083120299609978	0.0363700287591693	0.0842826114467495	0.538426779921953	CPLM	1.01	6	6	0
rffC	ResistanceType	No	-0.0819972217056278	0.0356880151582983	0.0831572087265709	0.538426779921953	CPLM	1.99	6	6	0
rpoS	ResistanceType	No	-0.0945271730120568	0.0399365056499765	0.0770777754320034	0.538426779921953	CPLM	1.99	6	6	0
sdiA	ResistanceType	No	0.0956073404983488	0.0416001988331084	0.0830995708758175	0.538426779921953	CPLM	1.01	6	6	0
ybjM	ResistanceType	No	-0.0936644314872183	0.0402883693265333	0.0807062572350707	0.538426779921953	CPLM	1.99	6	6	0
ycgK	ResistanceType	No	-0.050068447746952	0.0210139111865478	0.0757719482519315	0.538426779921953	CPLM	1.99	6	6	0
ydeH	ResistanceType	No	-0.223703376178791	0.0975969497406441	0.0836620185552806	0.538426779921953	CPLM	1.99	6	6	0
yjdJ	ResistanceType	No	-0.105999529960135	0.045606293680477	0.0807611411020261	0.538426779921953	CPLM	1.99	6	6	0
yliF	ResistanceType	No	0.111151703713848	0.0477021826704086	0.0802417377702071	0.538426779921953	CPLM	1.01	6	6	0
yqjF	ResistanceType	No	-0.104806297064671	0.0446018535438446	0.078530844780793	0.538426779921953	CPLM	1.99	6	6	0
yraQ	ResistanceType	No	0.116802305601677	0.0485064141509914	0.0737161915810667	0.538426779921953	CPLM	1.01	6	6	0
ybbJ	ResistanceType	No	-0.0699157835572506	0.0307744745933056	0.0855502271744295	0.54126970654591	CPLM	1.99	6	6	0
aroA	ResistanceType	No	0.076706192679273	0.0342528831774398	0.0886801124589325	0.548821167535895	CPLM	1.01	6	6	0
nhaB	ResistanceType	No	0.0927713804511786	0.0421557487288397	0.0925822942195811	0.548821167535895	CPLM	1.01	6	6	0
rffM	ResistanceType	No	-0.0703840763406952	0.0318960648845402	0.0919665837796257	0.548821167535895	CPLM	1.99	6	6	0
sthA	ResistanceType	No	-0.095345044074478	0.0428921999527477	0.090320644873036	0.548821167535895	CPLM	1.99	6	6	0
trkD	ResistanceType	No	0.0827722365468839	0.0369817134039973	0.0887996753033661	0.548821167535895	CPLM	1.01	6	6	0
valW	ResistanceType	No	0.0783737082576758	0.0353603171103741	0.0909726390445624	0.548821167535895	CPLM	1.01	6	6	0
yjbE	ResistanceType	No	0.444642365401249	0.199507807257699	0.0897407269200966	0.548821167535895	CPLM	1.01	6	6	0
ugd	ResistanceType	No	0.493303733647129	0.225619595933758	0.0940652293182967	0.552185620691002	CPLM	1.01	6	6	0
yifO	ResistanceType	No	-0.0988433727237998	0.04535743801062	0.0948282296931355	0.552185620691002	CPLM	1.99	6	6	0
rffG	ResistanceType	No	-0.0648284044288742	0.0299876249964683	0.096689709011652	0.558086215172518	CPLM	1.99	6	6	0
actP	ResistanceType	No	-0.120871167964881	0.0570724200397427	0.101587076276542	0.562290535714608	CPLM	1.99	6	6	0
fic	ResistanceType	No	-0.100644352957517	0.0478280504395959	0.103152013168787	0.562290535714608	CPLM	1.99	6	6	0
mprA	ResistanceType	No	-0.0531371971593447	0.0247526739928676	0.0983423116392032	0.562290535714608	CPLM	1.99	6	6	0
pdxK	ResistanceType	No	0.113033613060918	0.0530715444148439	0.100226551801466	0.562290535714608	CPLM	1.01	6	6	0
yeaS	ResistanceType	No	-0.111611513093554	0.0526275769713139	0.101253092105792	0.562290535714608	CPLM	1.99	6	6	0
yicM	ResistanceType	No	0.10825577941809	0.0511395179432663	0.10169982310493	0.562290535714608	CPLM	1.01	6	6	0
yrbC	ResistanceType	No	0.0523697250692089	0.0249122432264455	0.103399931339616	0.562290535714608	CPLM	1.01	6	6	0
cyoA	ResistanceType	No	0.0422216022691719	0.0205850874243544	0.10955622998558	0.564293039047712	CPLM	1.01	6	6	0
rmuC	ResistanceType	No	-0.0741729063370983	0.0360793576339333	0.10896721656579	0.564293039047712	CPLM	1.99	6	6	0
tatD	ResistanceType	No	-0.0819441605195388	0.0394541791547101	0.106390147148691	0.564293039047712	CPLM	1.99	6	6	0
ygdI	ResistanceType	No	0.0836675466198658	0.0406409660895287	0.108612608366801	0.564293039047712	CPLM	1.01	6	6	0
yigL	ResistanceType	No	-0.0678634650843077	0.0331146292307617	0.10977129027068	0.564293039047712	CPLM	1.99	6	6	0
yohC	ResistanceType	No	-0.0937088265492853	0.0448054395468048	0.104657783552105	0.564293039047712	CPLM	1.99	6	6	0
yqjC	ResistanceType	No	-0.0588653910008988	0.0286466541537141	0.109084538484977	0.564293039047712	CPLM	1.99	6	6	0
glgP	ResistanceType	No	-0.0702569654346004	0.0347043791827001	0.112925083000226	0.572264265740731	CPLM	1.99	6	6	0
pyrI	ResistanceType	No	0.0675191126125747	0.0334807253558634	0.113931031629234	0.572264265740731	CPLM	1.01	6	6	0
yjdI	ResistanceType	No	-0.0974739818869671	0.0482549046255253	0.11350022393682	0.572264265740731	CPLM	1.99	6	6	0
nuoH	ResistanceType	No	0.103425683839941	0.0515123253433641	0.115089349683728	0.573702970393127	CPLM	1.01	6	6	0
ybeL	ResistanceType	No	-0.0680979741199359	0.0341316717015273	0.116760840130763	0.577658893278509	CPLM	1.99	6	6	0
yifN	ResistanceType	No	-0.125307613562572	0.0636871341361826	0.120507287881832	0.591744741986904	CPLM	1.99	6	6	0
yqjD	ResistanceType	No	-0.0636037197308646	0.0327596134551766	0.124159151159085	0.60516089972354	CPLM	1.99	6	6	0
glgA	ResistanceType	No	-0.0634586264230469	0.0328451430297729	0.125518394697714	0.607287527287468	CPLM	1.99	6	6	0
adhP	ResistanceType	No	-0.0714162749787385	0.0374896385807523	0.129495974450903	0.608631079919244	CPLM	1.99	6	6	0
galE	ResistanceType	No	0.0877269891797228	0.0457587138053808	0.127687681881335	0.608631079919244	CPLM	1.01	6	6	0
glgC	ResistanceType	No	-0.0654565559034921	0.0343285991598382	0.129226910242336	0.608631079919244	CPLM	1.99	6	6	0
katG	ResistanceType	No	0.0627225275068725	0.032725748954465	0.127769135093797	0.608631079919244	CPLM	1.01	6	6	0
fadB	ResistanceType	No	-0.214049690898669	0.113591923823402	0.132609319585159	0.61448543864109	CPLM	1.99	6	6	0
yijP	ResistanceType	No	0.0727795284795763	0.0385019838976414	0.131707965550242	0.61448543864109	CPLM	1.01	6	6	0
valU	ResistanceType	No	0.060541472681515	0.0322633985098077	0.13382529273019	0.615783514800453	CPLM	1.01	6	6	0
aceA	ResistanceType	No	-0.0518515466857094	0.0279226225650557	0.13687941653379	0.625462889439122	CPLM	1.99	6	6	0
mdoB	ResistanceType	No	0.108761278233913	0.0590148644602544	0.139122163993561	0.631326785570781	CPLM	1.01	6	6	0
ilvY	ResistanceType	No	-0.0860537824633627	0.0472230765430945	0.142498792181264	0.636054408392465	CPLM	1.99	6	6	0
mdtJ	ResistanceType	No	-0.169788311918857	0.0928392107388184	0.141417415185793	0.636054408392465	CPLM	1.99	6	6	0
yqjE	ResistanceType	No	-0.0645764583715684	0.0355035107816979	0.143063909486451	0.636054408392465	CPLM	1.99	6	6	0
rffT	ResistanceType	No	-0.0830491893269703	0.0458179152585242	0.144112367076233	0.636415688162156	CPLM	1.99	6	6	0
rfaH	ResistanceType	No	-0.0597403308745921	0.0337513164807357	0.151436970011912	0.647866587621962	CPLM	1.99	6	6	0
serX	ResistanceType	No	0.0893882303862712	0.050467907481042	0.151229643776733	0.647866587621962	CPLM	1.01	6	6	0
uspG	ResistanceType	No	-0.0808051416544556	0.0455631008352259	0.150826679944627	0.647866587621962	CPLM	1.99	6	6	0
valZ	ResistanceType	No	0.0580055711248202	0.032791295284142	0.151628350294502	0.647866587621962	CPLM	1.01	6	6	0
yqjK	ResistanceType	No	-0.062343418192837	0.0351659967921163	0.150940204320521	0.647866587621962	CPLM	1.99	6	6	0
serW	ResistanceType	No	0.0887918479605583	0.0504748889399786	0.153372631812774	0.651091559566484	CPLM	1.01	6	6	0
dapF	ResistanceType	No	-0.0518256759644833	0.0298742240112791	0.157795132058971	0.652818318106573	CPLM	1.99	6	6	0
glgS	ResistanceType	No	-0.0724963890151563	0.0417613909127171	0.15757922312519	0.652818318106573	CPLM	1.99	6	6	0
mlrA	ResistanceType	No	-0.0859411843876635	0.0503175004416256	0.16282589055433	0.652818318106573	CPLM	1.99	6	6	0
nuoG	ResistanceType	No	0.075260519121132	0.043166284454543	0.156197399672494	0.652818318106573	CPLM	1.01	6	6	0
nuoI	ResistanceType	No	0.119841428361835	0.0702427326157876	0.163183650550976	0.652818318106573	CPLM	1.01	6	6	0
nuoK	ResistanceType	No	0.141265407083142	0.082496591294285	0.161988882003886	0.652818318106573	CPLM	1.01	6	6	0
nuoL	ResistanceType	No	0.133826035497788	0.0776058421559916	0.159719434126161	0.652818318106573	CPLM	1.01	6	6	0
rcsA	ResistanceType	No	0.189902715584276	0.1114842307863	0.163700642078396	0.652818318106573	CPLM	1.01	6	6	0
secD	ResistanceType	No	0.0486754673030833	0.0283352682515041	0.160956391651801	0.652818318106573	CPLM	1.01	6	6	0
yhfG	ResistanceType	No	-0.0920468764568783	0.0528081780439954	0.156281435328631	0.652818318106573	CPLM	1.99	6	6	0
cspG	ResistanceType	No	-0.138613868489316	0.0826989622583072	0.169021507317373	0.665964980927136	CPLM	1.99	6	6	0
fxsA	ResistanceType	No	0.12555253554934	0.0747695574819638	0.168414227487403	0.665964980927136	CPLM	1.01	6	6	0
yeaG	ResistanceType	No	-0.0628461470793434	0.0377328951958002	0.171132311467315	0.670268219913652	CPLM	1.99	6	6	0
evgA	ResistanceType	No	-0.0757322162463011	0.0461285729309577	0.17598334972055	0.676918603262419	CPLM	1.99	6	6	0
livJ	ResistanceType	No	0.0435280347428942	0.0266773043174381	0.17808886228978	0.676918603262419	CPLM	1.01	6	6	0
ompX	ResistanceType	No	0.0383628572984212	0.0236789595352395	0.180520530474611	0.676918603262419	CPLM	1.01	6	6	0
trpD	ResistanceType	No	0.0700874454173839	0.0433175850959825	0.180974446396902	0.676918603262419	CPLM	1.01	6	6	0
wzxE	ResistanceType	No	-0.0672394703172872	0.0415942722865565	0.181280307121053	0.676918603262419	CPLM	1.99	6	6	0
yaiB	ResistanceType	No	-0.0730379262309896	0.0448812501647047	0.178990123976545	0.676918603262419	CPLM	1.99	6	6	0
ycbW	ResistanceType	No	-0.0576323382266567	0.0357348954988639	0.182089046774237	0.676918603262419	CPLM	1.99	6	6	0
yhiO	ResistanceType	No	-0.113165888288163	0.068869095871165	0.175685861860996	0.676918603262419	CPLM	1.99	6	6	0
ynfP	ResistanceType	No	-0.0462487598802767	0.0282260566007678	0.176657283485825	0.676918603262419	CPLM	1.99	6	6	0
mdtI	ResistanceType	No	-0.141159972939582	0.0891161237339938	0.188367197200683	0.677298446765298	CPLM	1.99	6	6	0
nuoN	ResistanceType	No	0.124170779511905	0.0783096616569348	0.188003940591662	0.677298446765298	CPLM	1.01	6	6	0
potD	ResistanceType	No	0.0642190694017331	0.0400604599475469	0.184185444170489	0.677298446765298	CPLM	1.01	6	6	0
recQ	ResistanceType	No	-0.0661694182692109	0.0416169072894399	0.18704769345516	0.677298446765298	CPLM	1.99	6	6	0
trpE	ResistanceType	No	0.0623705072713608	0.0391492123185746	0.186347294182092	0.677298446765298	CPLM	1.01	6	6	0
yjbD	ResistanceType	No	-0.0711246885521909	0.0447958550681039	0.187536211324751	0.677298446765298	CPLM	1.99	6	6	0
aldB	ResistanceType	No	-0.131749617475163	0.0836475999365853	0.190364075300294	0.680002862126851	CPLM	1.99	6	6	0
glgX	ResistanceType	No	-0.0660784744656394	0.042107624087956	0.191665973337898	0.680002862126851	CPLM	1.99	6	6	0
nuoM	ResistanceType	No	0.133712059290424	0.0853392287047016	0.192219654035858	0.680002862126851	CPLM	1.01	6	6	0
gpp	ResistanceType	No	-0.0555149945159738	0.0361625615156341	0.199541314646488	0.691043079144153	CPLM	1.99	6	6	0
ilvG	ResistanceType	No	-0.0728545987219918	0.0471833190566419	0.197450250053328	0.691043079144153	CPLM	1.99	6	6	0
rhlB	ResistanceType	No	-0.0418272137588545	0.0271108271241049	0.19774227370002	0.691043079144153	CPLM	1.99	6	6	0
ytfJ	ResistanceType	No	-0.105831205668331	0.068898290213652	0.199329703101781	0.691043079144153	CPLM	1.99	6	6	0
entA	ResistanceType	No	-0.182818143840068	0.122587469142642	0.210142314643636	0.695829559511267	CPLM	1.99	6	6	0
fepC	ResistanceType	No	-0.151683210444177	0.101366370341958	0.20889012197431	0.695829559511267	CPLM	1.99	6	6	0
glgB	ResistanceType	No	-0.0536497115250966	0.0354172074109258	0.204396759019967	0.695829559511267	CPLM	1.99	6	6	0
hrpB	ResistanceType	No	-0.0796981849187283	0.0532934397464396	0.209118898618546	0.695829559511267	CPLM	1.99	6	6	0
ilvA	ResistanceType	No	-0.111841120968814	0.0745409771280646	0.20790225052538	0.695829559511267	CPLM	1.99	6	6	0
metA	ResistanceType	No	0.0696849811265229	0.0457355839254422	0.202269809504324	0.695829559511267	CPLM	1.01	6	6	0
nuoJ	ResistanceType	No	0.110851426674103	0.0744446384822592	0.210710029490265	0.695829559511267	CPLM	1.01	6	6	0
pldA	ResistanceType	No	-0.0488085688464373	0.0328481403826897	0.211498346356008	0.695829559511267	CPLM	1.99	6	6	0
tatA	ResistanceType	No	-0.0437875468451318	0.0290560767181904	0.206286559226521	0.695829559511267	CPLM	1.99	6	6	0
yhhQ	ResistanceType	No	0.0782272242943012	0.052516480980529	0.21057819102816	0.695829559511267	CPLM	1.01	6	6	0
yebE	ResistanceType	No	-0.176873628921508	0.119515289243447	0.212993535871231	0.69726242091179	CPLM	1.99	6	6	0
eptB	ResistanceType	No	-0.185762115304553	0.127234180430482	0.218069095738399	0.702361782551943	CPLM	1.99	6	6	0
gcd	ResistanceType	No	0.10196979192414	0.0706324456593953	0.222321042290686	0.702361782551943	CPLM	1.01	6	6	0
lysW	ResistanceType	No	0.047896476461554	0.0334311525976714	0.225225434830486	0.702361782551943	CPLM	1.01	6	6	0
malQ	ResistanceType	No	-0.0679205319925602	0.0473213036694259	0.224529990279535	0.702361782551943	CPLM	1.99	6	6	0
mscS	ResistanceType	No	0.0543804689313717	0.0373821427341352	0.219435542486686	0.702361782551943	CPLM	1.01	6	6	0
osmC	ResistanceType	No	-0.0810847675843159	0.0555823838070565	0.218373592702843	0.702361782551943	CPLM	1.99	6	6	0
rumB	ResistanceType	No	0.0880933290434318	0.0610767048856386	0.222670541256466	0.702361782551943	CPLM	1.01	6	6	0
sugE	ResistanceType	No	-0.102227693659599	0.0709620506699975	0.223129776093236	0.702361782551943	CPLM	1.99	6	6	0
ybdB	ResistanceType	No	-0.11205374250863	0.0770715729272354	0.21964988429221	0.702361782551943	CPLM	1.99	6	6	0
yjcH	ResistanceType	No	-0.138444924369389	0.0960946752728919	0.223098878607805	0.702361782551943	CPLM	1.01	6	6	0
gpmA	ResistanceType	No	0.0449861363022631	0.0325581204570159	0.23921493349958	0.704558611161023	CPLM	1.01	6	6	0
hcaR	ResistanceType	No	-0.0607583715501056	0.0435552587483522	0.235496234101851	0.704558611161023	CPLM	1.99	6	6	0
ilvM	ResistanceType	No	-0.122553107035058	0.0888403545388259	0.23984973996971	0.704558611161023	CPLM	1.99	6	6	0
nuoF	ResistanceType	No	0.0705090496166085	0.0504284389561628	0.234599278859354	0.704558611161023	CPLM	1.01	6	6	0
ompA	ResistanceType	No	0.0508056947664397	0.0367495371777423	0.238998037924543	0.704558611161023	CPLM	1.01	6	6	0
rstB	ResistanceType	No	0.123338101579372	0.0876352704550614	0.232060824345812	0.704558611161023	CPLM	1.01	6	6	0
ycdC	ResistanceType	No	-0.0681637843293763	0.0490289864527532	0.236807429388935	0.704558611161023	CPLM	1.99	6	6	0
ydiY	ResistanceType	No	0.126030875686577	0.0895801755001458	0.232197124223668	0.704558611161023	CPLM	1.01	6	6	0
yeeY	ResistanceType	No	-0.0843423953443468	0.0606611628269603	0.236776584302486	0.704558611161023	CPLM	1.99	6	6	0
