feature	metadata	value	coef	stderr	pval	qval	base.model	tweedie.index	N	N.not.zero	percent.zero
hisB	ResistanceType	No	-0.00682149451294891	0.0385610691972056	0.868182139458582	0.924069576942317	CPLM	1.99	6	6	0
proV	ResistanceType	No	-0.0146671990902558	0.0836658570432166	0.869354930939153	0.924069576942317	CPLM	1.01	6	6	0
pstB	ResistanceType	No	-0.00710367355426885	0.0494042202455593	0.892621901514944	0.942212007154663	CPLM	1.99	6	6	0
lamB	ResistanceType	No	-0.00779248001019906	0.0734325888326922	0.920598068264103	0.958430865590025	CPLM	1.99	6	6	0
proW	ResistanceType	No	0.0085275120179612	0.0756763271537456	0.915709816318526	0.958430865590025	CPLM	1.01	6	6	0
proX	ResistanceType	No	-0.00551586852704861	0.0637845498271633	0.935243426239174	0.959868266338299	CPLM	1.01	6	6	0
tyrP	ResistanceType	No	-0.00462716479694541	0.0568501344056782	0.939039857713438	0.959868266338299	CPLM	1.01	6	6	0
ybgH	ResistanceType	No	-0.00369132258288401	0.0468021945195036	0.940923497923727	0.959868266338299	CPLM	1.01	6	6	0
malM	ResistanceType	No	0.00494582495316571	0.076854266286835	0.951776628696191	0.964466983745474	CPLM	1.01	6	6	0
pstA	ResistanceType	No	0.00163303361681845	0.0592999281368598	0.979349355346109	0.985835112666282	CPLM	1.99	6	6	0
proK	ResistanceType	No	-0.000887574904297524	0.0693676025314514	0.990403899660696	0.990403899660696	CPLM	1.99	6	6	0
